Division|Desc. Division|Depto|Desc.Depto|Linea|Desc.Linea|SubLinea|Desc. SubLinea|Nro Evento|Desc Evento|Fecha Inicio|Fecha Termino|SubPrioridad|Sku Estilo|Desc Sku Estilo|Sku Variacion|Desc Sku Variacion|Cod Marca|Marca|Precio|Nivel Cambio|Sucursal|Desc Suc|Semana Ant.|Stock|Precio Master|Notas
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37211085       |PARKA CT BLOCK INX NN I19.|37211096       |PARKA CT BLOCK INX NN I19 AZUL 14|5691                                    |M6T|9990|Cadena|0|Cadena|0|74|19990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37211085       |PARKA CT BLOCK INX NN I19.|37211097       |PARKA CT BLOCK INX NN I19 AZUL 16|5691                                    |M6T|9990|Cadena|0|Cadena|0|67|19990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37211085       |PARKA CT BLOCK INX NN I19.|37211098       |PARKA CT BLOCK INX NN I19 ROSA 10|5691                                    |M6T|9990|Cadena|0|Cadena|0|79|19990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37211085       |PARKA CT BLOCK INX NN I19.|37211099       |PARKA CT BLOCK INX NN I19 ROSA 12|5691                                    |M6T|9990|Cadena|0|Cadena|0|59|19990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37211085       |PARKA CT BLOCK INX NN I19.|37211100       |PARKA CT BLOCK INX NN I19 ROSA 14|5691                                    |M6T|9990|Cadena|0|Cadena|0|71|19990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37211085       |PARKA CT BLOCK INX NN I19.|37211101       |PARKA CT BLOCK INX NN I19 ROSA 16|5691                                    |M6T|9990|Cadena|0|Cadena|0|77|19990|
G04            |INFANTIL|D152           |PROPIA NINA|012005         |CHAQUETAS|S089001        |LARGAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37207328       |CASACA LG ERIN TT FB I19.|37207341       |CASACA LG ERIN TT FB I19 MILIT 4|8103                                    |TATIENNE|16990|Cadena|0|Cadena|0|15|32990|
G04            |INFANTIL|D152           |PROPIA NINA|012005         |CHAQUETAS|S089001        |LARGAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37207328       |CASACA LG ERIN TT FB I19.|37207342       |CASACA LG ERIN TT FB I19 MILIT 6|8103                                    |TATIENNE|16990|Cadena|0|Cadena|0|30|32990|
G04            |INFANTIL|D152           |PROPIA NINA|012005         |CHAQUETAS|S089001        |LARGAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37207328       |CASACA LG ERIN TT FB I19.|37207343       |CASACA LG ERIN TT FB I19 MILIT 8|8103                                    |TATIENNE|16990|Cadena|0|Cadena|0|46|32990|
G04            |INFANTIL|D152           |PROPIA NINA|012005         |CHAQUETAS|S089001        |LARGAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37207328       |CASACA LG ERIN TT FB I19.|37207344       |CASACA LG ERIN TT FB I19 MILIT 10|8103                                    |TATIENNE|16990|Cadena|0|Cadena|0|40|32990|
G04            |INFANTIL|D152           |PROPIA NINA|012005         |CHAQUETAS|S089001        |LARGAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37207328       |CASACA LG ERIN TT FB I19.|37207345       |CASACA LG ERIN TT FB I19 MILIT 12|8103                                    |TATIENNE|16990|Cadena|0|Cadena|0|17|32990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206415       |PARKA CT PRINTNEW INX FB I19.|37206416       |PARKA CT PRINTNEW INX FB I19 AZUL OSCURO 10 |5691                                    |M6T|12990|Cadena|0|Cadena|0|22|24990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206415       |PARKA CT PRINTNEW INX FB I19.|37206417       |PARKA CT PRINTNEW INX FB I19 AZUL OSCURO 12 |5691                                    |M6T|12990|Cadena|0|Cadena|0|40|24990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206415       |PARKA CT PRINTNEW INX FB I19.|37206418       |PARKA CT PRINTNEW INX FB I19 AZUL OSCURO 14 |5691                                    |M6T|12990|Cadena|0|Cadena|0|70|24990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206415       |PARKA CT PRINTNEW INX FB I19.|37206419       |PARKA CT PRINTNEW INX FB I19 AZUL OSCURO 16 |5691                                    |M6T|12990|Cadena|0|Cadena|0|57|24990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206415       |PARKA CT PRINTNEW INX FB I19.|37206420       |PARKA CT PRINTNEW INX FB I19 SEPIA 10 |5691                                    |M6T|12990|Cadena|0|Cadena|0|26|24990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206415       |PARKA CT PRINTNEW INX FB I19.|37206421       |PARKA CT PRINTNEW INX FB I19 SEPIA 12 |5691                                    |M6T|12990|Cadena|0|Cadena|0|41|24990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206415       |PARKA CT PRINTNEW INX FB I19.|37206422       |PARKA CT PRINTNEW INX FB I19 SEPIA 14 |5691                                    |M6T|12990|Cadena|0|Cadena|0|97|24990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206415       |PARKA CT PRINTNEW INX FB I19.|37206423       |PARKA CT PRINTNEW INX FB I19 SEPIA 16 |5691                                    |M6T|12990|Cadena|0|Cadena|0|97|24990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206280       |PARKA CT PRINTNEW HVT ES I19.|37206281       |PARKA CT PRINTNEW HVT ES I19 ROSADO 3 |4559                                    |HARVEST|12990|Cadena|0|Cadena|0|91|21990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206280       |PARKA CT PRINTNEW HVT ES I19.|37206282       |PARKA CT PRINTNEW HVT ES I19 ROSADO 4 |4559                                    |HARVEST|12990|Cadena|0|Cadena|0|80|21990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206280       |PARKA CT PRINTNEW HVT ES I19.|37206283       |PARKA CT PRINTNEW HVT ES I19 ROSADO 6 |4559                                    |HARVEST|12990|Cadena|0|Cadena|0|106|21990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206280       |PARKA CT PRINTNEW HVT ES I19.|37206284       |PARKA CT PRINTNEW HVT ES I19 ROSADO 8 |4559                                    |HARVEST|12990|Cadena|0|Cadena|0|98|21990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206280       |PARKA CT PRINTNEW HVT ES I19.|37206285       |PARKA CT PRINTNEW HVT ES I19 ROSADO 10 |4559                                    |HARVEST|12990|Cadena|0|Cadena|0|114|21990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206280       |PARKA CT PRINTNEW HVT ES I19.|37206286       |PARKA CT PRINTNEW HVT ES I19 AZUL OSCURO 3 |4559                                    |HARVEST|12990|Cadena|0|Cadena|0|30|21990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206280       |PARKA CT PRINTNEW HVT ES I19.|37206287       |PARKA CT PRINTNEW HVT ES I19 AZUL OSCURO 4 |4559                                    |HARVEST|12990|Cadena|0|Cadena|0|29|21990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206280       |PARKA CT PRINTNEW HVT ES I19.|37206288       |PARKA CT PRINTNEW HVT ES I19 AZUL OSCURO 6 |4559                                    |HARVEST|12990|Cadena|0|Cadena|0|46|21990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206280       |PARKA CT PRINTNEW HVT ES I19.|37206289       |PARKA CT PRINTNEW HVT ES I19 AZUL OSCURO 8 |4559                                    |HARVEST|12990|Cadena|0|Cadena|0|36|21990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206280       |PARKA CT PRINTNEW HVT ES I19.|37206290       |PARKA CT PRINTNEW HVT ES I19 AZUL OSCURO 10 |4559                                    |HARVEST|12990|Cadena|0|Cadena|0|50|21990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S043001        |LARGAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206269       |PARKA LG LARGA HVT CR I19.|37206270       |PARKA LG LARGA HVT CR I19 ROSA 3|4559                                    |HARVEST|12990|Cadena|0|Cadena|0|41|29990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S043001        |LARGAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206269       |PARKA LG LARGA HVT CR I19.|37206271       |PARKA LG LARGA HVT CR I19 ROSA 4|4559                                    |HARVEST|12990|Cadena|0|Cadena|0|42|29990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S043001        |LARGAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206269       |PARKA LG LARGA HVT CR I19.|37206272       |PARKA LG LARGA HVT CR I19 ROSA 6|4559                                    |HARVEST|12990|Cadena|0|Cadena|0|54|29990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S043001        |LARGAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206269       |PARKA LG LARGA HVT CR I19.|37206273       |PARKA LG LARGA HVT CR I19 ROSA 8|4559                                    |HARVEST|12990|Cadena|0|Cadena|0|50|29990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S043001        |LARGAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206269       |PARKA LG LARGA HVT CR I19.|37206274       |PARKA LG LARGA HVT CR I19 ROSA 10|4559                                    |HARVEST|12990|Cadena|0|Cadena|0|40|29990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S043001        |LARGAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206269       |PARKA LG LARGA HVT CR I19.|37206275       |PARKA LG LARGA HVT CR I19 MILITAR 3|4559                                    |HARVEST|12990|Cadena|0|Cadena|0|68|29990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S043001        |LARGAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206269       |PARKA LG LARGA HVT CR I19.|37206276       |PARKA LG LARGA HVT CR I19 MILITAR 4|4559                                    |HARVEST|12990|Cadena|0|Cadena|0|60|29990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S043001        |LARGAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206269       |PARKA LG LARGA HVT CR I19.|37206277       |PARKA LG LARGA HVT CR I19 MILITAR 6|4559                                    |HARVEST|12990|Cadena|0|Cadena|0|79|29990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S043001        |LARGAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206269       |PARKA LG LARGA HVT CR I19.|37206278       |PARKA LG LARGA HVT CR I19 MILITAR 8|4559                                    |HARVEST|12990|Cadena|0|Cadena|0|64|29990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S043001        |LARGAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206269       |PARKA LG LARGA HVT CR I19.|37206279       |PARKA LG LARGA HVT CR I19 MILITAR 10|4559                                    |HARVEST|12990|Cadena|0|Cadena|0|64|29990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206257       |PARKA CT BLOCK HVT CR I19.|37206258       |PARKA CT BLOCK HVT CR I19 AZUL OSCURO 3|4559                                    |HARVEST|7990|Cadena|0|Cadena|0|77|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206257       |PARKA CT BLOCK HVT CR I19.|37206259       |PARKA CT BLOCK HVT CR I19 AZUL OSCURO 4|4559                                    |HARVEST|7990|Cadena|0|Cadena|0|79|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206257       |PARKA CT BLOCK HVT CR I19.|37206260       |PARKA CT BLOCK HVT CR I19 AZUL OSCURO 6|4559                                    |HARVEST|7990|Cadena|0|Cadena|0|79|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206257       |PARKA CT BLOCK HVT CR I19.|37206261       |PARKA CT BLOCK HVT CR I19 AZUL OSCURO 8|4559                                    |HARVEST|7990|Cadena|0|Cadena|0|71|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206257       |PARKA CT BLOCK HVT CR I19.|37206262       |PARKA CT BLOCK HVT CR I19 AZUL OSCURO 10|4559                                    |HARVEST|7990|Cadena|0|Cadena|0|109|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206257       |PARKA CT BLOCK HVT CR I19.|37206263       |PARKA CT BLOCK HVT CR I19 ROSADO 3|4559                                    |HARVEST|7990|Cadena|0|Cadena|0|82|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206257       |PARKA CT BLOCK HVT CR I19.|37206264       |PARKA CT BLOCK HVT CR I19 ROSADO 4|4559                                    |HARVEST|7990|Cadena|0|Cadena|0|83|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206257       |PARKA CT BLOCK HVT CR I19.|37206265       |PARKA CT BLOCK HVT CR I19 ROSADO 6|4559                                    |HARVEST|7990|Cadena|0|Cadena|0|92|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206257       |PARKA CT BLOCK HVT CR I19.|37206266       |PARKA CT BLOCK HVT CR I19 ROSADO 8|4559                                    |HARVEST|7990|Cadena|0|Cadena|0|100|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37206257       |PARKA CT BLOCK HVT CR I19.|37206267       |PARKA CT BLOCK HVT CR I19 ROSADO 10|4559                                    |HARVEST|7990|Cadena|0|Cadena|0|99|16990|
G04            |INFANTIL|D152           |PROPIA NINA|012005         |CHAQUETAS|S042003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37205234       |CHAQUETA CT AVIADOR INX FB I19.|37205239       |CHAQUETA CT AVIADOR INX FB I1 NEGRO 10|5691                                    |M6T|16990|Cadena|0|Cadena|0|104|29990|
G04            |INFANTIL|D152           |PROPIA NINA|012005         |CHAQUETAS|S042003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37205234       |CHAQUETA CT AVIADOR INX FB I19.|37205240       |CHAQUETA CT AVIADOR INX FB I1 NEGRO 12|5691                                    |M6T|16990|Cadena|0|Cadena|0|105|29990|
G04            |INFANTIL|D152           |PROPIA NINA|012005         |CHAQUETAS|S042003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37205234       |CHAQUETA CT AVIADOR INX FB I19.|37205241       |CHAQUETA CT AVIADOR INX FB I1 NEGRO 14|5691                                    |M6T|16990|Cadena|0|Cadena|0|132|29990|
G04            |INFANTIL|D152           |PROPIA NINA|012005         |CHAQUETAS|S042003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37205234       |CHAQUETA CT AVIADOR INX FB I19.|37205242       |CHAQUETA CT AVIADOR INX FB I1 NEGRO 16|5691                                    |M6T|16990|Cadena|0|Cadena|0|144|29990|
G04            |INFANTIL|D152           |PROPIA NINA|007009         |ABRIGOS|S070001        |LARGOS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37205198       |ABRIGO LG TEDDY INX FB I19.|37205217       |ABRIGO LG TEDDY INX FB I19 BEIGE 10|5691                                    |M6T|16990|Cadena|0|Cadena|0|67|32990|
G04            |INFANTIL|D152           |PROPIA NINA|007009         |ABRIGOS|S070001        |LARGOS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37205198       |ABRIGO LG TEDDY INX FB I19.|37205218       |ABRIGO LG TEDDY INX FB I19 BEIGE 12|5691                                    |M6T|16990|Cadena|0|Cadena|0|74|32990|
G04            |INFANTIL|D152           |PROPIA NINA|007009         |ABRIGOS|S070001        |LARGOS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37205198       |ABRIGO LG TEDDY INX FB I19.|37205219       |ABRIGO LG TEDDY INX FB I19 BEIGE 14|5691                                    |M6T|16990|Cadena|0|Cadena|0|103|32990|
G04            |INFANTIL|D152           |PROPIA NINA|007009         |ABRIGOS|S070001        |LARGOS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37205198       |ABRIGO LG TEDDY INX FB I19.|37205220       |ABRIGO LG TEDDY INX FB I19 BEIGE 16|5691                                    |M6T|16990|Cadena|0|Cadena|0|107|32990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37199092       |PARKA CT BASCHIPO INX FB I19|37199166       |PARKA CT BASCHIPO INX FB I19 BURDE 10|5691                                    |M6T|9990|Cadena|0|Cadena|0|127|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37199092       |PARKA CT BASCHIPO INX FB I19|37199167       |PARKA CT BASCHIPO INX FB I19 BURDE 12|5691                                    |M6T|9990|Cadena|0|Cadena|0|122|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37199092       |PARKA CT BASCHIPO INX FB I19|37199168       |PARKA CT BASCHIPO INX FB I19 BURDE 14|5691                                    |M6T|9990|Cadena|0|Cadena|0|143|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37199092       |PARKA CT BASCHIPO INX FB I19|37199169       |PARKA CT BASCHIPO INX FB I19 BURDE 16|5691                                    |M6T|9990|Cadena|0|Cadena|0|116|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37199092       |PARKA CT BASCHIPO INX FB I19|37199170       |PARKA CT BASCHIPO INX FB I19 NEGRO 10|5691                                    |M6T|9990|Cadena|0|Cadena|0|114|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37199092       |PARKA CT BASCHIPO INX FB I19|37199171       |PARKA CT BASCHIPO INX FB I19 NEGRO 12|5691                                    |M6T|9990|Cadena|0|Cadena|0|84|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37199092       |PARKA CT BASCHIPO INX FB I19|37199172       |PARKA CT BASCHIPO INX FB I19 NEGRO 14|5691                                    |M6T|9990|Cadena|0|Cadena|0|118|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37199092       |PARKA CT BASCHIPO INX FB I19|37199173       |PARKA CT BASCHIPO INX FB I19 NEGRO 16|5691                                    |M6T|9990|Cadena|0|Cadena|0|92|16990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37161705       |PARKA PLUMA CT HVT I19|37161706       |PARKA PLUMA CT HVT I19 NAVY 4|4559                                    |HARVEST|12990|Cadena|0|Cadena|0|83|26990|
G04            |INFANTIL|D152           |PROPIA NINA|004021         |PARKAS|S021003        |CORTAS|2567473|D152 ETIQ CHAQ,PARKA,ABRIGO NINA SEL LV1|11-07-2019|11-09-2019|Desaparece - Liquidacion      |37161705       |PARKA PLUMA CT HVT I19|37161707       |PARKA PLUMA CT HVT I19 NAVY 6|4559                                    |HARVEST|12990|Cadena|0|Cadena|0|59|26990|
